n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
16,0,0.9934560056948996,11.18577253,89.91161227,88,21.0,30.33727646,0.16211264540609663,59.95292477817484
16,1,0.997630570606092,11.67211047,112.81357288,94,21.0,30.42387009,0.16211264540609663,59.95292477817484
16,2,0.9969170126472989,11.67211047,137.55407619,93,21.0,30.31517220,0.16211264540609663,59.95292477817484
16,3,0.9959980258432329,11.83422311,101.67098641,95,21.0,30.43955803,0.16211264540609663,59.95292477817484
16,4,0.9961529397979348,11.67211047,104.82932544,96,21.0,30.61489677,0.16211264540609663,59.95292477817484
16,5,0.9973053835578317,11.83422311,95.71610975,90,21.0,30.80768204,0.16211264540609663,59.95292477817484
16,6,0.9977652476422544,11.67211047,110.16855955,99,21.0,30.79183197,0.16211264540609663,59.95292477817484
16,7,0.9962749062205167,11.83422311,95.82281709,91,21.0,30.44512558,0.16211264540609663,59.95292477817484
16,8,0.9961109631794485,11.67211047,129.17399907,99,21.0,30.85642624,0.16211264540609663,59.95292477817484
16,9,0.9946488376108862,11.67211047,132.39959359,93,21.0,30.44177818,0.16211264540609663,59.95292477817484
