n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
36,0,0.9935944811426545,25.91944175,255.57144451,163,51.0,0.04714294,0.10367776698652531,82.91578369826202
36,1,0.9919596087053196,26.74886388,296.37328005,185,51.0,0.04426403,0.10367776698652531,82.91578369826202
36,2,0.9955725256465334,26.54150835,274.67005706,170,51.0,0.04723531,0.10367776698652531,82.91578369826202
36,3,0.9929175511553285,23.01646427,282.79183364,176,51.0,0.04759394,0.10367776698652531,82.91578369826202
36,4,0.9962364031562652,26.12679728,300.60678887,181,51.0,0.04635484,0.10367776698652531,82.91578369826202
36,5,0.9959188666379251,23.94956417,335.47396016,205,51.0,0.04734645,0.10367776698652531,82.91578369826202
36,6,0.992575330550479,24.57163078,295.36098480,182,51.0,0.04276520,0.10367776698652531,82.91578369826202
36,7,0.9955754971487673,25.09001961,263.28453755,169,51.0,0.03918684,0.10367776698652531,82.91578369826202
36,8,0.9954950612277285,26.12679728,332.19711614,203,51.0,0.04409957,0.10367776698652531,82.91578369826202
36,9,0.9923423762538585,25.81576398,293.94235706,186,51.0,0.04617155,0.10367776698652531,82.91578369826202
