n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
64,0,0.887874066943279,43.23453042,103.75746393,73,1.0,16.36671638,0.7720451861053554,76.00484723779422
64,1,0.9255471128932625,44.77862079,87.84957314,70,1.0,29.43215942,0.7720451861053554,76.00484723779422
64,2,0.8640471130934146,45.55066598,61.42763925,63,1.0,13.85789871,0.7720451861053554,76.00484723779422
64,3,0.8941138452667727,42.46248524,71.35615206,64,1.0,15.53044796,0.7720451861053554,76.00484723779422
64,4,0.8495312970827225,47.09475635,78.59502459,67,1.0,20.93806267,0.7720451861053554,76.00484723779422
64,5,0.8992913014375856,44.77862079,100.74427915,74,1.0,28.34463120,0.7720451861053554,76.00484723779422
64,6,0.9070738086443516,38.60225931,108.27576566,68,1.0,22.48913193,0.7720451861053554,76.00484723779422
64,7,0.9141273658354454,39.37430449,92.76752901,72,1.0,34.85577774,0.7720451861053554,76.00484723779422
64,8,0.8789066156725927,43.23453042,84.55442023,72,1.0,24.49654961,0.7720451861053554,76.00484723779422
64,9,0.9237272666085048,46.32271117,93.63813138,66,1.0,30.90020561,0.7720451861053554,76.00484723779422
