,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9938863365299083,25.243704683,257.449056242,169.3,0.17111961900000003,83.71770156740327,0.11986564427264176
std,0.00257679436272852,1.5528140697973085,29.12226224425187,14.31432848582147,0.0032517448065972547,1.4979556132593925e-14,1.4628472785736255e-17
max,0.9969840613008268,26.73003867,300.4015038,186.0,0.17434232,83.71770156740325,0.11986564427264178
