n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
36,0,0.9969840613008268,25.41151659,266.19483900,177,63.0,0.17425637,0.11986564427264178,83.71770156740325
36,1,0.9924664897373571,25.77111352,245.22999263,167,63.0,0.17422460,0.11986564427264178,83.71770156740325
36,2,0.9960537046505373,22.89433806,247.96896791,161,63.0,0.16666010,0.11986564427264178,83.71770156740325
36,3,0.9933117194287215,25.89097916,201.80151510,138,63.0,0.16945170,0.11986564427264178,83.71770156740325
36,4,0.9937250348268603,26.73003867,300.40150380,184,63.0,0.17362651,0.11986564427264178,83.71770156740325
36,5,0.9953844095544251,22.53474112,291.04783034,186,63.0,0.17434232,0.11986564427264178,83.71770156740325
36,6,0.9968130701558358,25.65124787,279.53385377,176,63.0,0.17213640,0.11986564427264178,83.71770156740325
36,7,0.994353204913728,26.73003867,239.76459002,161,63.0,0.17101434,0.11986564427264178,83.71770156740325
36,8,0.9900550891252577,26.73003867,264.87708187,179,63.0,0.16524369,0.11986564427264178,83.71770156740325
36,9,0.989716581605533,24.09299450,237.67038798,164,63.0,0.17024016,0.11986564427264178,83.71770156740325
