n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
32,0,0.9942946153316056,23.26400177,190.06776118,136,24.0,3.07528234,0.1673669192429485,18.984565164798035
32,1,0.995407303939299,21.25559874,161.21392798,128,24.0,3.12456226,0.1673669192429485,18.984565164798035
32,2,0.9865655593836253,21.42296566,168.58561635,134,24.0,3.11975026,0.1673669192429485,18.984565164798035
32,3,0.9911969452532313,22.92926794,154.08335352,128,24.0,3.16252375,0.1673669192429485,18.984565164798035
32,4,0.9956193232102768,20.08403031,139.29131079,119,24.0,3.27875614,0.1673669192429485,18.984565164798035
32,5,0.9904186278684377,23.59873561,163.43396187,139,24.0,2.88936377,0.1673669192429485,18.984565164798035
32,6,0.9922907639156864,19.07982879,151.15688443,126,24.0,2.92648029,0.1673669192429485,18.984565164798035
32,7,0.9948940707664391,22.59453410,139.37914920,118,24.0,3.09334564,0.1673669192429485,18.984565164798035
32,8,0.9922896694697237,23.09663486,149.34927487,127,24.0,3.01214075,0.1673669192429485,18.984565164798035
32,9,0.9922104183180341,22.09243334,141.83184934,119,24.0,3.13885593,0.1673669192429485,18.984565164798035
