n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
32,0,0.9951715635061544,23.01996894,218.85770559,161,98.0,0.39152977,0.11865963371538298,31.237800579160503
32,1,0.9976111805556465,23.13862857,211.21278214,158,98.0,0.39289278,0.11865963371538298,31.237800579160503
32,2,0.9941860045923976,22.42667077,239.58620858,166,98.0,0.38302088,0.11865963371538298,31.237800579160503
32,3,0.9953243092234803,23.49460748,257.69522572,165,98.0,0.37610614,0.11865963371538298,31.237800579160503
32,4,0.9967849919304014,22.90130931,214.93985558,154,98.0,0.39076215,0.11865963371538298,31.237800579160503
32,5,0.9966311708905906,21.83337260,245.03153348,178,98.0,0.38969806,0.11865963371538298,31.237800579160503
32,6,0.996628475468965,21.83337260,241.35787463,165,98.0,0.38527870,0.11865963371538298,31.237800579160503
32,7,0.9969297170374979,23.73192674,252.24380302,167,98.0,0.39662778,0.11865963371538298,31.237800579160503
32,8,0.9955143330589497,23.25728821,211.98622990,158,98.0,0.39877030,0.11865963371538298,31.237800579160503
32,9,0.9958440173123557,22.54533041,215.29564023,157,98.0,0.39477295,0.11865963371538298,31.237800579160503
