,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.996062576357644,22.818247562999996,230.820685887,162.9,0.38994595099999996,31.2378005791605,0.11865963371538298
std,0.001028717451298133,0.6500459270639534,18.094053952992557,6.903300337922112,0.006823293573473891,3.744889033148481e-15,0.0
max,0.9976111805556465,23.73192674,257.69522572,178.0,0.3987703,31.237800579160503,0.11865963371538298
