n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
16,0,0.9975320164087123,11.52332844,126.31637883,96,22.0,31.02989960,0.1646189776914404,59.199901218024486
16,1,0.9983307907781209,11.52332844,181.81998825,100,22.0,30.66138458,0.1646189776914404,59.199901218024486
16,2,0.9981097132296785,11.35870946,93.69245625,91,22.0,30.83268929,0.1646189776914404,59.199901218024486
16,3,0.997035290129408,11.68794742,89.08153772,88,22.0,30.88863754,0.1646189776914404,59.199901218024486
16,4,0.998785829133707,11.52332844,107.73082232,95,22.0,30.82397461,0.1646189776914404,59.199901218024486
16,5,0.9980745991343662,11.19409048,97.75101757,91,22.0,30.74321747,0.1646189776914404,59.199901218024486
16,6,0.9974180115358504,11.68794742,99.64872217,88,22.0,30.52394867,0.1646189776914404,59.199901218024486
16,7,0.9971753138033195,11.35870946,110.45147038,89,22.0,30.53021622,0.1646189776914404,59.199901218024486
16,8,0.9982580653569813,11.68794742,78.74341869,86,22.0,30.82416916,0.1646189776914404,59.199901218024486
16,9,0.9985894585693648,11.68794742,95.85554433,82,22.0,30.73712158,0.1646189776914404,59.199901218024486
