n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
16,0,0.9916647576936333,11.29541820,85.43272734,63,8.0,54.66936493,0.2353212125701745,23.82597505835632
16,1,0.9888298851368119,11.29541820,77.84923410,67,8.0,54.18704605,0.2353212125701745,23.82597505835632
16,2,0.9915267551680442,11.29541820,78.75400448,69,8.0,54.56239319,0.2353212125701745,23.82597505835632
16,3,0.9912789143689748,11.29541820,61.26552629,58,8.0,54.80349731,0.2353212125701745,23.82597505835632
16,4,0.9877942933589104,11.29541820,70.19676113,57,8.0,54.64379883,0.2353212125701745,23.82597505835632
16,5,0.9907591608265979,11.29541820,80.23133540,74,8.0,54.38827515,0.2353212125701745,23.82597505835632
16,6,0.9911039277296863,11.29541820,91.18665051,67,8.0,54.51548386,0.2353212125701745,23.82597505835632
16,7,0.9909169153840676,11.29541820,76.61468697,60,8.0,54.68074036,0.2353212125701745,23.82597505835632
16,8,0.9936977096336389,11.06009699,81.49898934,67,8.0,52.96603775,0.2353212125701745,23.82597505835632
16,9,0.9891018396504482,11.06009699,77.84952354,58,8.0,53.84451294,0.2353212125701745,23.82597505835632
