n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
16,0,0.9954885272097029,11.58017728,105.46872568,85,23.0,42.15650558,0.1898389717237946,56.47885299078678
16,1,0.995493710559363,10.82082139,93.16776156,80,23.0,41.86854935,0.1898389717237946,56.47885299078678
16,2,0.9950663021208109,11.39033830,115.95674610,79,23.0,41.82941818,0.1898389717237946,56.47885299078678
16,3,0.9945958549256124,11.39033830,99.08022499,78,23.0,41.81137466,0.1898389717237946,56.47885299078678
16,4,0.9965884256281273,11.39033830,93.26096344,76,23.0,42.07945251,0.1898389717237946,56.47885299078678
16,5,0.9954079847822557,11.39033830,68.77498865,66,23.0,41.90108490,0.1898389717237946,56.47885299078678
16,6,0.995204463217421,11.39033830,69.06096625,75,23.0,41.96226883,0.1898389717237946,56.47885299078678
16,7,0.9961233031577964,11.39033830,89.57454038,73,23.0,41.92701340,0.1898389717237946,56.47885299078678
16,8,0.993076132041411,11.01066036,60.19659805,68,23.0,41.23381424,0.1898389717237946,56.47885299078678
16,9,0.9954935314481399,11.77001625,74.11366701,71,23.0,41.97071075,0.1898389717237946,56.47885299078678
