n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
16,0,0.9971344280116933,11.66275708,67.72755432,72,73.0,36.59496689,0.17942703195469417,79.44672472257155
16,1,0.9977242318599379,11.48333005,69.56894827,67,73.0,36.72602463,0.17942703195469417,79.44672472257155
16,2,0.9971232050277611,11.66275708,86.55469799,74,73.0,36.66596222,0.17942703195469417,79.44672472257155
16,3,0.9962517380525956,11.30390301,98.86587262,82,73.0,36.50173187,0.17942703195469417,79.44672472257155
16,4,0.9947408325517468,11.30390301,73.90165472,77,73.0,36.89044189,0.17942703195469417,79.44672472257155
16,5,0.9976088505539447,11.12447598,88.42312932,74,73.0,36.78897095,0.17942703195469417,79.44672472257155
16,6,0.9969674007865513,11.66275708,70.08540750,72,73.0,36.74103165,0.17942703195469417,79.44672472257155
16,7,0.9938269493536859,10.76562192,37.32764387,45,73.0,36.70799255,0.17942703195469417,79.44672472257155
16,8,0.9972840979772859,11.12447598,67.44857335,68,73.0,36.74549103,0.17942703195469417,79.44672472257155
16,9,0.9973558359772527,11.30390301,99.96471024,84,73.0,36.80539703,0.17942703195469417,79.44672472257155
