,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9848642528219693,24.745363747,118.80836045699998,103.3,7.25565076,76.45937577983489,0.2241427875521489
std,0.005328447438739601,1.2644161103025764,10.593698926928274,5.056349144063003,0.15137149450123197,0.0,0.0
max,0.991511049411008,26.67299172,136.15201044,110.0,7.62261391,76.45937577983489,0.2241427875521489
