,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9851329469560326,21.721520749,127.71886255599998,104.0,6.965419483,66.71602743880257,0.2001983479077131
std,0.006681269120571107,1.5195451740877606,19.998124241590574,9.333333333333334,0.25736417125934746,0.0,2.925694557147251e-17
max,0.9904173796212811,23.42320671,175.97878098,115.0,7.25844717,66.71602743880257,0.20019834790771307
