n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
32,0,0.9904173796212811,19.61943809,123.87426805,107,1.0,7.19317245,0.20019834790771307,66.71602743880257
32,1,0.9734514163281865,23.22300836,124.72828507,115,1.0,6.78243351,0.20019834790771307,66.71602743880257
32,2,0.9898483978251011,22.42221497,113.17367673,104,1.0,7.25844717,0.20019834790771307,66.71602743880257
32,3,0.9901947578336041,23.22300836,100.35819530,86,1.0,7.10664368,0.20019834790771307,66.71602743880257
32,4,0.9823558903562599,19.81963644,124.63405991,104,1.0,6.96168804,0.20019834790771307,66.71602743880257
32,5,0.9735762125492239,23.42320671,175.97878098,109,1.0,6.90543509,0.20019834790771307,66.71602743880257
32,6,0.9849279700035922,21.42122323,123.25069189,92,1.0,6.81276417,0.20019834790771307,66.71602743880257
32,7,0.989807018632814,20.22003314,120.55409074,99,1.0,7.00724840,0.20019834790771307,66.71602743880257
32,8,0.9900076538522985,20.82062818,142.03003073,114,1.0,7.21934843,0.20019834790771307,66.71602743880257
32,9,0.9867427725579663,23.02281001,128.60654616,110,1.0,6.40701389,0.20019834790771307,66.71602743880257
