n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
32,0,0.9948248169003044,23.56856960,213.73944092,162,63.0,0.56119776,0.12470142643768187,30.514577743079872
32,1,0.9977749380660293,19.82752680,209.16384697,151,63.0,0.56941831,0.12470142643768187,30.514577743079872
32,2,0.9943511813611975,21.07454107,197.22239089,148,63.0,0.55180734,0.12470142643768187,30.514577743079872
32,3,0.9947447720987024,22.94506246,217.71242547,152,63.0,0.53986400,0.12470142643768187,30.514577743079872
32,4,0.9969345683182131,23.56856960,214.79871130,159,63.0,0.55376524,0.12470142643768187,30.514577743079872
32,5,0.9963187388805268,22.44625676,247.50605273,167,63.0,0.56786418,0.12470142643768187,30.514577743079872
32,6,0.998236944015437,23.81797245,227.63406086,173,63.0,0.57374191,0.12470142643768187,30.514577743079872
32,7,0.9951201817967499,22.69565961,185.28323317,142,63.0,0.56790632,0.12470142643768187,30.514577743079872
32,8,0.9959380059761777,22.69565961,210.13473701,160,63.0,0.56177115,0.12470142643768187,30.514577743079872
32,9,0.996485421569884,23.81797245,194.14931417,150,63.0,0.57986605,0.12470142643768187,30.514577743079872
