,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9604200572255552,10.97754102,24.394382691,26.4,76.29627991099998,47.35897082324267,0.6860963136927236
std,0.003054050706845624,0.0,2.329702241468878,1.837873166945363,1.1013156921250753,7.489778066296963e-15,0.0
max,0.9691120379165066,10.97754102,28.72625709,30.0,79.43067932,47.35897082324268,0.6860963136927236
