,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9828891862899392,25.003028874,113.133055472,101.0,11.479686642,84.27239265298293,0.2525558472098492
std,0.006748887663770685,1.3730204065769482,10.879666879576636,5.792715732327589,0.43705526997225175,0.0,5.851389114294502e-17
max,0.9915065653335502,26.51836396,128.7829423,109.0,12.36040878,84.27239265298293,0.25255584720984925
