,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9809769418703075,39.55466118,482.12988939300004,220.2,0.00014211899999999999,17.085028709751676,0.11678376492794178
std,0.004575067143161341,1.8465544856880867,26.878475781506335,8.778762251403478,1.8226769354746087e-05,3.744889033148481e-15,0.0
max,0.9881236104910263,42.04215537,548.66430497,234.0,0.00017251,17.08502870975168,0.11678376492794178
