,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9855657244923514,43.139927916,319.161988306,182.2,0.01595308,19.259190326026168,0.16792498216045185
std,0.0030843875579491024,2.8590567288740516,29.279682533755896,12.629770825755752,0.0023032517984941784,3.744889033148481e-15,0.0
max,0.9894815398061589,47.35484497,359.09951258,202.0,0.01931631,19.25919032602617,0.16792498216045185
