,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9946208492007624,25.849330697,289.918795704,184.5,0.073052488,80.83016888704,0.10874771014166225
std,0.0017581851080680653,0.8408729108567516,21.943012689472088,14.222439234455452,0.002054185772518585,0.0,0.0
max,0.9975854874110032,26.75193669,323.83064866,209.0,0.07636986,80.83016888704,0.10874771014166225
