n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
32,0,0.9951130719789335,23.68606917,258.43524623,175,19.0,0.14930780,0.10480561578514332,41.118312206995185
32,1,0.9906243181122418,23.26684670,239.45217967,166,19.0,0.14375526,0.10480561578514332,41.118312206995185
32,2,0.9902781484928816,22.00917931,233.74268460,163,19.0,0.14451803,0.10480561578514332,41.118312206995185
32,3,0.9916141290057591,19.49384454,259.79220819,169,19.0,0.14919023,0.10480561578514332,41.118312206995185
32,4,0.9943559894413397,21.69476247,258.04556036,176,19.0,0.14973557,0.10480561578514332,41.118312206995185
32,5,0.9940548408678407,21.79956808,239.74842930,161,19.0,0.14455183,0.10480561578514332,41.118312206995185
32,6,0.9934176017152434,23.05723547,270.57274461,164,19.0,0.14525804,0.10480561578514332,41.118312206995185
32,7,0.9962786216906462,23.16204109,217.13523030,149,19.0,0.14831109,0.10480561578514332,41.118312206995185
32,8,0.9923157664059884,23.47645794,265.38697457,174,19.0,0.14755942,0.10480561578514332,41.118312206995185
32,9,0.992574530313525,22.11398493,214.49767923,150,19.0,0.15029493,0.10480561578514332,41.118312206995185
