,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.99306270180244,22.37599897,245.68089370599995,164.7,0.14724822,41.118312206995185,0.10480561578514332
std,0.001941450905576935,1.25207502674297,19.794446932177138,9.54579604968712,0.002485406405448505,0.0,0.0
max,0.9962786216906462,23.68606917,270.57274461,176.0,0.15029493,41.118312206995185,0.10480561578514332
