n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
16,0,0.99784583286903,11.68317767,123.91525626,92,67.0,15.49984264,0.12699106162493648,67.21768423340734
16,1,0.99353143919994,10.92123130,136.08995152,102,67.0,15.74041939,0.12699106162493648,67.21768423340734
16,2,0.9967797868766097,11.68317767,111.80014777,108,67.0,15.62419128,0.12699106162493648,67.21768423340734
16,3,0.9977915159877293,10.28627599,124.52294397,115,67.0,15.71281719,0.12699106162493648,67.21768423340734
16,4,0.9964464854269054,9.77831175,109.91199827,98,67.0,15.67491055,0.12699106162493648,67.21768423340734
16,5,0.9958761727893557,11.30220448,105.82839775,103,67.0,15.81060410,0.12699106162493648,67.21768423340734
16,6,0.9946502715525319,11.17521342,128.84751797,107,67.0,15.75142002,0.12699106162493648,67.21768423340734
16,7,0.9948289564132413,11.81016873,156.88854718,114,67.0,15.77109718,0.12699106162493648,67.21768423340734
16,8,0.9972250802183424,9.52432962,120.13272953,102,67.0,15.66231060,0.12699106162493648,67.21768423340734
16,9,0.9927791532421775,11.81016873,158.85931897,112,67.0,15.69108295,0.12699106162493648,67.21768423340734
