,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9957754694575863,10.997425936,127.67968091899999,105.3,15.69386959,67.21768423340734,0.1269910616249365
std,0.001766881012899996,0.8533530566135933,18.32983374031427,7.318925239860472,0.08774565422725625,0.0,2.925694557147251e-17
max,0.99784583286903,11.81016873,158.85931897,115.0,15.8106041,67.21768423340734,0.12699106162493648
