,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.995565124137397,11.437945138999998,108.600848008,93.0,16.556290816999997,58.45762872943046,0.12924231795449176
std,0.0007960983796356561,0.3061464116022794,18.087148611354866,7.557189365836423,0.041450308459186215,7.489778066296963e-15,0.0
max,0.9968536677410571,11.76105093,138.80181813,109.0,16.6136322,58.45762872943047,0.12924231795449176
