n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
16,0,0.9905830204589976,11.68030659,77.13319373,73,2.0,60.09158707,0.24851716145946226,73.37407372556268
16,1,0.9874507119055731,9.94068646,34.39773107,45,2.0,60.24679565,0.24851716145946226,73.37407372556268
16,2,0.9902604041392203,11.68030659,75.88350081,62,2.0,60.63170624,0.24851716145946226,73.37407372556268
16,3,0.9903547626517586,11.68030659,85.06346917,65,2.0,60.64458466,0.24851716145946226,73.37407372556268
16,4,0.9895854678511864,11.68030659,51.94268990,51,2.0,60.65641403,0.24851716145946226,73.37407372556268
16,5,0.9908043056841449,11.68030659,87.02713609,69,2.0,59.65619659,0.24851716145946226,73.37407372556268
16,6,0.9899001388954612,11.43178943,61.10588503,65,2.0,60.77064514,0.24851716145946226,73.37407372556268
16,7,0.9894052071439503,11.68030659,74.12133145,61,2.0,60.61425781,0.24851716145946226,73.37407372556268
16,8,0.9905381274064597,11.68030659,81.23715854,66,2.0,60.76358795,0.24851716145946226,73.37407372556268
16,9,0.9869640852330845,11.68030659,76.52345347,68,2.0,59.77509689,0.24851716145946226,73.37407372556268
