n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
24,0,0.9980629998404087,15.27685485,192.46311116,148,12.0,1.05507565,0.10392418264753137,20.390725258207798
24,1,0.9964878463181032,16.00432413,168.95264578,143,12.0,1.06639600,0.10392418264753137,20.390725258207798
24,2,0.9963710756557276,15.79647576,223.71154499,161,12.0,1.04859352,0.10392418264753137,20.390725258207798
24,3,0.9952239338902075,15.38077903,184.42989635,149,12.0,1.02921689,0.10392418264753137,20.390725258207798
24,4,0.9972097356155529,17.35533850,167.90353680,129,12.0,1.06176424,0.10392418264753137,20.390725258207798
24,5,0.9975913845573826,15.79647576,221.11795282,160,12.0,1.06309199,0.10392418264753137,20.390725258207798
24,6,0.9964379219530726,15.69255158,197.43924046,154,12.0,1.05118680,0.10392418264753137,20.390725258207798
24,7,0.9968798027100265,16.31609668,174.19336104,136,12.0,1.01651096,0.10392418264753137,20.390725258207798
24,8,0.99680578903729,14.96508230,186.08022332,148,12.0,1.03716588,0.10392418264753137,20.390725258207798
24,9,0.9969088503317858,16.42002086,199.20696068,150,12.0,1.06444061,0.10392418264753137,20.390725258207798
