n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
16,0,0.9959817993029982,11.65288231,139.66337013,103,15.0,10.76611996,0.1131347796854229,65.8371613147053
16,1,0.9945932024559183,11.31347797,144.86634541,108,15.0,10.74001884,0.1131347796854229,65.8371613147053
16,2,0.9963332824131454,11.42661275,111.57212162,101,15.0,10.77204227,0.1131347796854229,65.8371613147053
16,3,0.9945771060721184,11.42661275,124.82492614,118,15.0,10.70835495,0.1131347796854229,65.8371613147053
16,4,0.9946455221538577,11.87915187,154.72653294,106,15.0,10.73738289,0.1131347796854229,65.8371613147053
16,5,0.9964980688278003,11.87915187,119.16760206,108,15.0,10.80633926,0.1131347796854229,65.8371613147053
16,6,0.9957557073603156,11.08720841,111.27061844,103,15.0,10.74703789,0.1131347796854229,65.8371613147053
16,7,0.9949013181151862,11.42661275,133.76049900,116,15.0,10.75302505,0.1131347796854229,65.8371613147053
16,8,0.9951631388970031,11.65288231,108.91266155,99,15.0,10.75311184,0.1131347796854229,65.8371613147053
16,9,0.9964179587097732,11.42661275,122.62175107,110,15.0,10.79445457,0.1131347796854229,65.8371613147053
