n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
64,0,0.9786417058674204,36.64610710,335.04134989,168,12.0,0.00153808,0.13725133744395943,10.866182408052735
64,1,0.9830661771384037,36.92060977,425.21733475,218,12.0,0.00156453,0.13725133744395943,10.866182408052735
64,2,0.9887683303943102,37.05786111,412.32969117,213,12.0,0.00175557,0.13725133744395943,10.866182408052735
64,3,0.977124158330491,36.92060977,450.76489401,217,12.0,0.00166794,0.13725133744395943,10.866182408052735
64,4,0.9834757826725152,36.64610710,402.21535158,196,12.0,0.00150679,0.13725133744395943,10.866182408052735
64,5,0.985676479032273,41.17540123,349.73194075,179,12.0,0.00141461,0.13725133744395943,10.866182408052735
64,6,0.9779506483364646,39.11663117,416.53181624,207,12.0,0.00141842,0.13725133744395943,10.866182408052735
64,7,0.976169464428517,36.37160442,363.12830925,192,12.0,0.00151595,0.13725133744395943,10.866182408052735
64,8,0.980271738927645,36.50885576,388.00692081,199,12.0,0.00142913,0.13725133744395943,10.866182408052735
64,9,0.9722397546709102,38.43037448,392.08920193,194,12.0,0.00125668,0.13725133744395943,10.866182408052735
