n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
36,0,0.9947151823969053,26.70145257,163.16619229,133,33.0,1.86692572,0.1700729463297035,93.69947756577432
36,1,0.992769693901937,23.29999365,197.61496949,148,33.0,1.97399676,0.1700729463297035,93.69947756577432
36,2,0.9928703717322824,26.36130668,185.74075675,149,33.0,1.94203544,0.1700729463297035,93.69947756577432
36,3,0.9958571363131395,23.98028543,168.15931940,137,33.0,1.97803795,0.1700729463297035,93.69947756577432
36,4,0.9945519061948729,26.02116079,164.82735133,126,33.0,1.89128089,0.1700729463297035,93.69947756577432
36,5,0.9907857283168087,26.53137963,173.63023567,142,33.0,1.91905391,0.1700729463297035,93.69947756577432
36,6,0.9900406531190009,26.36130668,161.35602522,126,33.0,1.88094020,0.1700729463297035,93.69947756577432
36,7,0.9952843534198117,25.17079606,172.84334230,138,33.0,1.90254033,0.1700729463297035,93.69947756577432
36,8,0.9914748225720775,26.36130668,152.46837449,124,33.0,1.75675988,0.1700729463297035,93.69947756577432
36,9,0.990289457410661,26.36130668,177.52171087,142,33.0,1.84777462,0.1700729463297035,93.69947756577432
