n,sample_index,max_fidelity,ttime,cpu_time,generations,trial_index,max_fitness,dt,b
64,0,0.9938569316330916,36.64999223,519.70678329,230,38.0,0.00004538,0.1059248330363069,59.314339391864884
64,1,0.9918400561505725,36.86184190,488.48406339,215,38.0,0.00004581,0.1059248330363069,59.314339391864884
64,2,0.9917132230545255,36.64999223,507.33965158,219,38.0,0.00004500,0.1059248330363069,59.314339391864884
64,3,0.9918528631748154,36.01444323,486.58477378,211,38.0,0.00004397,0.1059248330363069,59.314339391864884
64,4,0.9955714463400899,36.22629290,477.13906145,204,38.0,0.00004458,0.1059248330363069,59.314339391864884
64,5,0.9869513419966203,36.96776673,572.21551752,242,38.0,0.00004466,0.1059248330363069,59.314339391864884
64,6,0.9954126842039227,37.17961640,496.39198709,219,38.0,0.00004776,0.1059248330363069,59.314339391864884
64,7,0.9939729665992497,36.43814256,459.14821029,205,38.0,0.00004802,0.1059248330363069,59.314339391864884
64,8,0.9953488510130495,37.49739089,496.80721426,216,38.0,0.00004706,0.1059248330363069,59.314339391864884
64,9,0.9949974972004538,36.43814256,479.87643862,209,38.0,0.00004395,0.1059248330363069,59.314339391864884
