,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9931517861366391,36.692362163,498.369370127,217.0,4.5619000000000005e-05,59.314339391864884,0.10592483303630691
std,0.002672795752021313,0.44717623579334737,30.84542989884348,11.64283279771532,1.5057626343853496e-06,0.0,1.4628472785736255e-17
max,0.9955714463400899,37.49739089,572.21551752,242.0,4.802e-05,59.314339391864884,0.1059248330363069
