,max_fidelity,ttime,cpu_time,generations,max_fitness,b,dt
mean,0.9823076363533232,42.894436786,272.44443371299997,164.9,0.047111871,18.158332600339975,0.18714850255825938
std,0.004534461659603448,2.31708355276669,16.371240396047845,6.6741624526560965,0.004357766724521097,0.0,0.0
max,0.9884867096986744,46.41282863,305.21857309,175.0,0.05212936,18.158332600339975,0.18714850255825938
